transaction_id,customer_id,transaction_date,amount
2270,135,2024-11-04 03:59:55,34.49
2271,105,2024-11-04 11:40:43,107.55
2272,105,2024-11-04 20:40:14,117.9
2273,120,2024-11-05 01:48:48,139.33
2274,115,2024-11-05 21:33:14,17.05
2275,118,2024-11-05 22:05:00,402.37
2276,147,2024-11-05 23:06:42,20.47
2277,102,2024-11-06 13:25:14,33.53
2278,129,2024-11-06 15:41:36,16.69
2279,113,2024-11-06 15:58:20,115.4
2280,104,2024-11-06 17:34:37,338.06
2281,142,2024-11-06 19:15:08,146.57
2282,145,2024-11-06 19:36:16,222.56
2283,110,2024-11-07 11:20:20,16.6
2284,131,2024-11-07 12:18:58,108.71
2285,141,2024-11-07 16:15:29,88.85
2286,108,2024-11-07 21:31:13,97.93
2287,103,2024-11-08 12:30:21,23.99
2288,148,2024-11-08 13:37:39,153.41
2289,146,2024-11-08 14:28:21,98.95
2290,109,2024-11-08 14:50:45,188.86
2291,130,2024-11-08 19:25:29,94.7
2292,111,2024-11-08 19:46:41,34.42
2293,135,2024-11-09 12:02:27,140.38
2294,137,2024-11-09 14:11:36,37.71
2295,142,2024-11-09 14:52:44,262.06
2296,113,2024-11-10 09:48:28,128.96
2297,136,2024-11-10 12:27:11,35.52
2298,113,2024-11-10 13:29:47,408.49
2299,112,2024-11-10 20:29:45,102.67
2300,137,2024-11-11 12:04:58,24.08
2301,110,2024-11-11 12:43:01,133.29
2302,109,2024-11-11 12:57:55,50.03
2303,107,2024-11-11 13:37:58,210.37
2304,102,2024-11-11 17:53:19,219.33
2305,123,2024-11-12 13:23:02,478.29
2306,139,2024-11-12 18:40:20,98.63
2307,140,2024-11-12 19:18:50,87.83
2308,139,2024-11-12 20:14:34,183.04
2309,121,2024-11-13 03:47:53,32.05
2310,123,2024-11-13 11:45:13,110.0
2311,129,2024-11-13 13:12:01,109.82
2312,114,2024-11-13 17:33:03,26.25
2313,126,2024-11-13 18:12:16,79.95
2314,105,2024-11-13 20:45:07,245.31
2315,131,2024-11-13 22:44:14,247.68
2316,125,2024-11-14 02:27:21,27.54
2317,131,2024-11-14 04:37:54,26.41
2318,150,2024-11-14 13:11:12,51.57
2319,120,2024-11-14 14:48:27,264.31
2320,144,2024-11-14 23:30:10,31.56
2321,117,2024-11-15 12:02:45,167.75
2322,145,2024-11-15 12:46:23,27.8
2323,102,2024-11-15 19:34:19,132.11
2324,125,2024-11-15 20:13:42,67.82
2325,113,2024-11-15 20:46:05,201.66
2326,139,2024-11-16 07:01:00,46.94
2327,128,2024-11-16 08:56:02,137.33
2328,142,2024-11-16 19:50:15,47.25
2329,106,2024-11-16 19:53:00,165.07
2330,103,2024-11-17 01:12:06,263.27
2331,135,2024-11-17 20:10:50,31.27
2332,118,2024-11-17 21:40:17,256.72
2333,111,2024-11-18 08:33:37,123.04
2334,120,2024-11-18 18:46:42,31.31
2335,105,2024-11-18 18:49:41,81.94
2336,119,2024-11-18 20:07:31,36.05
2337,122,2024-11-19 10:39:24,159.62
2338,119,2024-11-19 12:56:10,185.69
2339,147,2024-11-19 22:28:39,28.42
2340,116,2024-11-19 23:44:03,99.66
2341,124,2024-11-20 18:48:57,217.24
2342,141,2024-11-20 19:40:37,345.17
2343,104,2024-11-20 20:59:31,101.47
2344,115,2024-11-21 16:37:37,375.16
2345,125,2024-11-21 18:29:04,107.06
2346,144,2024-11-21 18:32:00,75.14
2347,135,2024-11-21 20:26:29,241.23
2348,114,2024-11-21 20:28:55,96.51
2349,149,2024-11-22 08:42:58,91.62
2350,119,2024-11-22 12:59:32,95.87
2351,138,2024-11-22 13:51:05,240.11
2352,136,2024-11-22 20:52:42,229.01
2353,107,2024-11-23 02:03:32,77.01
2354,130,2024-11-23 03:42:54,63.65
2355,119,2024-11-23 12:15:22,96.26
2356,149,2024-11-23 13:13:15,117.05
2357,125,2024-11-23 18:09:31,47.67
2358,116,2024-11-23 23:02:28,204.56
2359,147,2024-11-24 01:53:25,94.98
2360,140,2024-11-24 23:22:38,63.78
2361,108,2024-11-25 07:08:48,28.56
2362,118,2024-11-25 11:38:31,47.75
2363,128,2024-11-25 11:50:58,372.77
2364,116,2024-11-25 15:23:19,58.68
2365,119,2024-11-25 15:47:51,37.19
2366,142,2024-11-25 16:55:11,89.09
2367,117,2024-11-25 19:23:37,59.02
2368,145,2024-11-26 09:59:16,19.3
2369,113,2024-11-26 10:10:47,61.84
2370,107,2024-11-26 11:53:03,109.26
2371,127,2024-11-26 23:52:04,111.28
2372,110,2024-11-27 23:40:43,67.91
2373,134,2024-11-28 13:20:47,86.15
2374,136,2024-11-29 13:37:53,419.08
2375,125,2024-11-30 04:12:20,71.85
2376,106,2024-11-30 11:19:00,50.85
2377,124,2024-11-30 12:08:24,48.48
2378,118,2024-11-30 13:07:37,88.45
2379,123,2024-11-30 13:30:25,186.01
2380,106,2024-12-01 20:07:48,42.68
2381,129,2024-12-01 22:54:31,163.25
2382,125,2024-12-02 05:28:37,17.57
2383,117,2024-12-02 18:42:22,80.15
2384,146,2024-12-02 19:51:37,194.46
2385,124,2024-12-02 23:45:18,64.63
2386,111,2024-12-03 10:56:57,114.54
2387,126,2024-12-03 12:55:11,42.53
2388,134,2024-12-03 13:44:52,177.57
2389,128,2024-12-03 19:12:27,21.44
2390,103,2024-12-04 02:16:48,244.71
2391,111,2024-12-04 14:31:42,41.51
2392,138,2024-12-04 16:22:48,263.96
2393,114,2024-12-04 22:35:06,67.16
2394,126,2024-12-05 08:16:20,168.91
2395,148,2024-12-05 11:34:05,61.14
2396,121,2024-12-05 18:13:55,298.62
2397,139,2024-12-05 19:13:18,31.25
2398,130,2024-12-05 20:55:50,38.6
2399,108,2024-12-06 11:16:54,96.52
2400,120,2024-12-06 17:07:07,25.26
2401,148,2024-12-06 17:33:11,41.18
2402,132,2024-12-06 18:06:41,360.39
2403,122,2024-12-07 03:05:17,465.04
2404,107,2024-12-07 12:00:22,71.64
2405,109,2024-12-07 17:18:48,323.12
2406,145,2024-12-07 18:06:36,109.45
2407,101,2024-12-07 18:17:02,52.72
2408,129,2024-12-07 18:48:10,160.44
2409,108,2024-12-07 19:05:53,144.07
2410,104,2024-12-07 21:13:16,557.56
2411,135,2024-12-07 22:36:22,51.95
2412,103,2024-12-08 16:03:19,148.79
2413,145,2024-12-09 09:20:51,21.41
2414,140,2024-12-09 10:14:39,29.48
2415,107,2024-12-09 21:20:26,15.47
2416,127,2024-12-10 17:34:56,918.02
2417,101,2024-12-10 18:47:24,209.5
2418,127,2024-12-11 07:42:54,200.42
2419,116,2024-12-11 08:50:15,100.53
2420,138,2024-12-11 10:03:19,57.81
2421,107,2024-12-11 10:17:23,34.68
2422,144,2024-12-11 12:00:31,55.2
2423,123,2024-12-11 13:10:21,71.59
2424,141,2024-12-11 18:14:12,184.42
2425,111,2024-12-11 20:07:47,108.1
2426,142,2024-12-11 22:04:53,24.68
2427,133,2024-12-12 07:59:22,17.18
2428,150,2024-12-12 11:10:14,27.95
2429,136,2024-12-13 00:48:44,78.42
2430,137,2024-12-13 13:30:41,339.71
2431,141,2024-12-13 18:43:53,136.74
2432,117,2024-12-13 20:40:01,209.23
2433,135,2024-12-14 04:47:06,90.37
2434,148,2024-12-14 13:34:58,68.87
2435,105,2024-12-14 13:58:02,28.77
2436,148,2024-12-14 15:52:40,265.43
2437,132,2024-12-14 16:03:53,198.43
2438,103,2024-12-14 18:19:19,37.09
2439,147,2024-12-14 19:48:44,101.16
2440,135,2024-12-14 22:24:07,95.19
2441,114,2024-12-15 03:38:48,132.73
2442,148,2024-12-15 12:14:01,365.67
2443,131,2024-12-15 15:54:59,119.03
2444,131,2024-12-15 18:36:49,108.24
2445,117,2024-12-16 20:22:31,21.2
2446,124,2024-12-16 20:36:18,22.8
2447,123,2024-12-17 02:27:19,39.89
2448,118,2024-12-17 11:53:36,18.96
2449,150,2024-12-17 19:08:17,178.21
2450,114,2024-12-18 06:26:41,169.19
2451,150,2024-12-18 13:08:19,32.55
2452,115,2024-12-19 17:50:07,232.0
2453,115,2024-12-19 20:46:16,35.18
2454,106,2024-12-20 12:21:44,58.0
2455,127,2024-12-20 16:14:36,49.36
2456,115,2024-12-20 19:31:59,70.88
2457,150,2024-12-20 20:16:30,50.27
2458,136,2024-12-20 22:48:35,95.55
2459,108,2024-12-21 10:44:39,77.79
2460,115,2024-12-21 18:43:49,532.23
2461,103,2024-12-21 20:41:54,21.91
2462,147,2024-12-22 07:46:23,33.4
2463,113,2024-12-22 07:59:05,21.51
2464,141,2024-12-22 13:12:18,132.97
2465,134,2024-12-23 06:39:28,21.73
2466,124,2024-12-23 22:51:44,232.27
2467,140,2024-12-24 12:17:37,101.08
2468,132,2024-12-24 14:07:06,104.84
2469,132,2024-12-24 18:47:55,113.95
2470,130,2024-12-24 20:24:16,37.48
2471,149,2024-12-25 05:39:11,41.43
2472,113,2024-12-25 14:43:38,61.07
2473,101,2024-12-25 15:54:35,123.02
2474,134,2024-12-25 18:19:22,43.3
2475,115,2024-12-25 20:02:33,29.84
2476,144,2024-12-25 20:09:05,436.26
2477,114,2024-12-25 22:10:09,17.67
2478,129,2024-12-25 22:22:47,209.76
2479,134,2024-12-26 12:30:06,201.16
2480,118,2024-12-26 15:47:50,57.32
2481,107,2024-12-26 16:25:43,32.49
2482,129,2024-12-26 21:37:25,33.89
2483,131,2024-12-27 20:49:52,158.45
2484,125,2024-12-28 08:31:30,138.54
2485,138,2024-12-28 12:55:11,198.2
2486,114,2024-12-28 19:03:29,347.67
2487,108,2024-12-29 09:32:38,156.29
2488,127,2024-12-29 13:26:45,35.33
2489,102,2024-12-29 14:33:31,48.48
2490,117,2024-12-29 19:50:13,236.57
2491,137,2024-12-29 20:20:31,43.18
2492,114,2024-12-30 10:36:37,24.03
2493,125,2024-12-30 12:10:48,160.8
2494,130,2024-12-30 13:00:49,76.81
2495,129,2024-12-30 13:23:08,318.15
2496,120,2024-12-30 13:35:52,141.07
2497,121,2024-12-30 17:24:51,26.37
2498,122,2024-12-30 18:44:36,369.45
2499,135,2024-12-30 19:59:59,50.9
2500,137,2024-12-30 20:08:33,64.36
