customer_id,revenue,customer_type
11072,398.63,Retail/SMB
11057,154.5,Retail/SMB
10930,350.04,Retail/SMB
10780,329.96,Retail/SMB
10201,471.25,Retail/SMB
10135,1125.91,Retail/SMB
11052,787.66,Retail/SMB
10041,614.27,Retail/SMB
11018,132.38,Retail/SMB
10231,195.06,Retail/SMB
11514,492.0,Retail/SMB
11797,520.32,Retail/SMB
10379,362.62,Retail/SMB
10289,887.07,Retail/SMB
10419,379.28,Retail/SMB
11699,339.99,Retail/SMB
10392,648.71,Retail/SMB
10593,901.32,Retail/SMB
11523,844.37,Retail/SMB
11163,505.52,Retail/SMB
11087,596.7,Retail/SMB
11496,557.04,Retail/SMB
10648,722.95,Retail/SMB
11153,265.84,Retail/SMB
11368,535.96,Retail/SMB
10521,339.1,Retail/SMB
11863,13218.55,Enterprise VIP
10065,474.15,Retail/SMB
11837,446.24,Retail/SMB
10015,311.95,Retail/SMB
11181,576.09,Retail/SMB
11065,268.45,Retail/SMB
10493,307.37,Retail/SMB
10380,1235.68,Retail/SMB
10188,421.57,Retail/SMB
10764,452.09,Retail/SMB
10217,466.46,Retail/SMB
10792,522.47,Retail/SMB
11077,350.22,Retail/SMB
10879,301.96,Retail/SMB
10338,175.51,Retail/SMB
11773,144.93,Retail/SMB
10720,433.43,Retail/SMB
11749,875.98,Retail/SMB
10296,185.21,Retail/SMB
11726,604.07,Retail/SMB
11017,277.03,Retail/SMB
11276,460.74,Retail/SMB
11751,345.67,Retail/SMB
11486,261.9,Retail/SMB
10456,227.25,Retail/SMB
11997,9378.99,Enterprise VIP
10816,361.09,Retail/SMB
11887,11034.14,Enterprise VIP
10270,233.79,Retail/SMB
10996,66.32,Retail/SMB
10202,318.54,Retail/SMB
10162,181.34,Retail/SMB
11580,296.29,Retail/SMB
10730,354.9,Retail/SMB
10402,555.97,Retail/SMB
10703,309.67,Retail/SMB
11501,553.13,Retail/SMB
11846,492.98,Retail/SMB
11796,638.72,Retail/SMB
11130,355.12,Retail/SMB
10566,514.01,Retail/SMB
11414,544.28,Retail/SMB
11022,689.49,Retail/SMB
11026,476.36,Retail/SMB
11412,740.73,Retail/SMB
11896,13721.04,Enterprise VIP
11586,406.08,Retail/SMB
11105,781.83,Retail/SMB
10206,184.12,Retail/SMB
10035,676.23,Retail/SMB
10776,413.86,Retail/SMB
10509,314.32,Retail/SMB
11452,405.93,Retail/SMB
11479,583.34,Retail/SMB
11971,13044.12,Enterprise VIP
11391,688.6,Retail/SMB
10092,483.32,Retail/SMB
11364,493.59,Retail/SMB
10898,409.58,Retail/SMB
10565,606.96,Retail/SMB
11370,350.17,Retail/SMB
10777,552.43,Retail/SMB
10242,563.65,Retail/SMB
10014,371.02,Retail/SMB
10316,669.03,Retail/SMB
10601,466.54,Retail/SMB
10388,741.17,Retail/SMB
11298,790.63,Retail/SMB
10167,432.08,Retail/SMB
10841,271.78,Retail/SMB
10021,617.03,Retail/SMB
10647,698.29,Retail/SMB
11843,358.93,Retail/SMB
11509,487.82,Retail/SMB
11155,351.34,Retail/SMB
11529,984.07,Retail/SMB
10832,503.28,Retail/SMB
11268,193.77,Retail/SMB
11591,361.64,Retail/SMB
11900,12535.53,Enterprise VIP
10563,328.32,Retail/SMB
11952,12834.21,Enterprise VIP
10687,466.42,Retail/SMB
10958,480.12,Retail/SMB
10190,390.1,Retail/SMB
11807,742.27,Retail/SMB
10976,594.25,Retail/SMB
10700,511.17,Retail/SMB
11500,286.07,Retail/SMB
11706,244.4,Retail/SMB
10511,944.23,Retail/SMB
11083,532.61,Retail/SMB
10475,807.57,Retail/SMB
11585,623.28,Retail/SMB
10857,266.5,Retail/SMB
10748,615.71,Retail/SMB
10253,684.29,Retail/SMB
10022,208.03,Retail/SMB
11338,149.65,Retail/SMB
10460,649.45,Retail/SMB
11185,212.26,Retail/SMB
10277,314.39,Retail/SMB
10956,213.66,Retail/SMB
11216,546.93,Retail/SMB
10386,365.32,Retail/SMB
10806,521.46,Retail/SMB
11438,505.32,Retail/SMB
11516,563.45,Retail/SMB
10344,432.46,Retail/SMB
10770,542.81,Retail/SMB
11333,234.64,Retail/SMB
11686,335.37,Retail/SMB
10131,653.94,Retail/SMB
11688,528.92,Retail/SMB
10872,143.2,Retail/SMB
11124,598.42,Retail/SMB
11397,998.56,Retail/SMB
10088,457.5,Retail/SMB
11483,688.17,Retail/SMB
10331,351.69,Retail/SMB
11239,514.11,Retail/SMB
10467,460.19,Retail/SMB
10122,450.56,Retail/SMB
11639,403.63,Retail/SMB
11045,131.73,Retail/SMB
11725,867.82,Retail/SMB
11096,485.91,Retail/SMB
11131,130.57,Retail/SMB
11295,435.46,Retail/SMB
10861,218.77,Retail/SMB
11460,624.18,Retail/SMB
11127,383.46,Retail/SMB
