customer_id,customer_pain_index,support_tickets,churn,transactions_per_month,engagement,tenure_days,revenue
11083,41.8,7,0,12.4,72.09,934,1175.58
11084,87.9,12,1,2.33,3.09,311,199.47
11085,94.5,15,1,6.24,40.46,288,577.17
11086,46.7,7,0,11.44,46.7,897,563.87
11087,61.3,9,0,9.2,35.26,588,845.15
11088,16.7,3,1,16.5,87.8,34,1380.62
11089,99.1,14,1,8.62,51.06,625,542.64
11090,23.2,3,0,21.33,111.32,423,1480.39
11091,94.3,14,1,6.29,16.38,365,510.2
11092,65.0,9,1,9.33,39.89,92,694.12
11093,60.8,10,1,8.53,49.59,73,748.63
11094,51.3,7,0,13.25,64.04,182,613.32
11095,23.1,3,0,20.11,85.25,883,1581.93
11096,17.7,3,0,16.86,85.74,1209,1189.05
11097,22.0,3,0,11.93,49.76,304,852.9
11098,18.6,3,0,18.54,107.83,1411,1339.41
11099,78.0,12,0,10.28,65.56,455,1123.94
11100,35.0,5,0,11.58,61.93,512,1200.57
11101,5.8,1,0,19.49,107.84,243,1689.03
11102,96.9,14,1,6.37,31.26,108,601.86
11103,88.4,13,1,6.6,39.72,168,223.42
11104,92.8,14,1,4.5,37.12,979,436.32
11105,99.5,16,1,7.11,36.71,127,524.4
11106,17.4,3,0,16.58,76.9,693,971.54
11107,39.6,6,0,11.09,35.33,227,472.21
11108,75.8,12,1,4.53,20.87,814,166.56
11109,69.6,10,0,12.08,66.63,185,411.2
11110,15.4,3,0,18.92,100.75,1103,843.11
11111,81.6,12,1,7.94,43.41,508,259.74
11112,22.4,4,0,15.75,69.92,257,1511.02
11113,22.4,3,0,15.58,54.03,551,816.01
11114,53.7,9,1,9.79,41.79,178,618.6
11115,59.3,9,1,10.24,45.96,1111,1065.42
11116,58.0,9,0,7.06,30.6,191,284.65
11117,9.1,1,0,17.16,88.86,892,1805.29
11118,87.7,13,1,6.22,50.71,1160,544.61
11119,26.6,4,0,17.24,84.05,1480,1047.89
11120,13.0,2,0,17.98,84.03,424,730.04
11121,88.9,13,1,8.26,36.93,830,315.82
11122,95.6,14,1,8.36,41.43,215,503.24
11123,86.2,13,1,9.18,35.37,587,391.35
11124,81.0,12,1,8.8,43.5,475,476.03
11125,65.5,10,1,10.2,53.69,859,354.61
11126,55.1,9,1,9.78,49.15,116,817.13
11127,8.7,1,0,20.18,101.67,1302,869.25
11128,40.8,6,0,17.23,87.26,1493,1690.36
11129,37.3,5,0,15.09,53.83,1310,749.0
11130,26.0,4,0,19.94,102.4,1330,2030.25
11131,72.3,11,1,6.1,22.23,467,287.25
11132,49.6,8,1,10.25,37.69,545,972.96
11133,8.1,1,0,20.49,86.76,976,1228.92
11134,22.0,4,0,17.23,87.26,1255,1421.14
11135,68.3,11,1,12.38,57.09,785,414.48
11136,7.6,1,0,18.83,72.72,826,1404.19
11137,85.1,13,1,5.5,31.42,1233,238.6
11138,49.5,8,0,12.15,43.2,715,896.29
11139,48.1,7,0,9.73,48.17,354,415.69
11140,59.2,9,1,8.86,45.03,652,614.33
11141,82.5,13,1,9.57,55.23,716,382.38
11142,34.8,6,0,16.53,98.05,429,823.12
11143,67.8,10,1,10.56,36.36,897,882.36
11144,56.6,9,1,8.07,38.19,246,951.45
11145,26.7,3,0,15.28,70.44,838,1076.12
11146,87.9,13,1,4.37,25.53,990,401.37
11147,79.7,12,1,10.39,52.14,1030,816.12
11148,65.8,9,1,8.96,39.31,1457,670.68
11149,85.1,12,1,5.07,19.71,961,181.62
11150,86.7,13,1,7.05,22.12,269,303.06
11151,70.8,11,1,8.09,49.2,1239,885.65
11152,83.7,12,1,10.41,54.79,77,696.58
11153,69.7,11,1,8.07,48.37,1439,688.29
11154,68.0,10,1,7.0,30.34,1261,542.79
11155,61.9,9,1,6.42,23.92,1210,411.52
11156,75.3,11,1,8.65,30.2,1278,561.42
11157,15.9,3,0,16.5,82.97,1197,1319.87
11158,88.1,14,1,3.93,7.95,1472,167.82
11159,87.2,13,1,9.3,64.05,1164,603.14
11160,2.9,0,0,20.9,86.59,904,1467.76
11161,82.6,13,1,7.56,39.16,161,897.08
11162,12.9,2,0,20.8,116.29,654,1281.92
11163,33.5,5,1,16.3,84.53,630,1434.6
11164,74.4,11,1,7.2,36.4,702,305.05
11165,16.1,2,0,15.51,64.28,363,556.71
11166,81.8,13,1,9.37,30.47,1128,1016.07
11167,83.2,13,1,8.31,47.97,1465,795.82
11168,50.7,7,0,12.73,76.92,65,745.66
11169,0.6,0,0,18.21,82.8,807,1373.25
11170,28.7,4,0,16.91,69.21,252,713.89
11171,61.7,9,1,9.24,18.54,559,865.27
11172,98.1,15,1,5.08,14.09,270,184.56
11173,63.2,9,0,13.42,63.22,163,1316.94
11174,26.0,4,0,14.78,87.73,420,1170.8
11175,63.4,10,1,7.34,42.3,131,404.41
11176,54.0,8,0,9.8,50.24,710,1054.79
11177,78.0,12,1,10.29,45.19,527,1221.9
11178,10.7,1,0,18.9,84.6,540,999.65
11179,76.1,12,1,8.33,54.74,732,854.34
11180,54.1,7,1,10.86,54.24,1023,1059.01
11181,96.3,14,1,6.53,9.27,978,635.02
11182,34.2,5,0,13.17,56.14,1396,1529.71
11183,63.3,10,1,11.12,44.36,870,820.61
11184,93.2,14,1,4.56,16.15,35,413.48
11185,10.3,1,0,16.67,85.93,987,1736.16
11186,93.7,14,1,4.67,21.29,223,341.65
11187,68.8,10,1,8.93,42.06,771,654.83
11188,6.8,1,0,18.88,104.42,1190,1107.86
11189,30.1,5,0,15.96,69.3,941,1600.38
11190,70.8,10,1,2.0,29.17,502,183.52
11191,6.7,0,0,17.37,76.33,245,1226.37
11192,58.2,9,1,10.48,51.24,1402,709.92
11193,34.6,5,0,17.82,82.58,905,651.02
11194,62.1,9,1,8.53,42.24,1236,260.89
11195,4.6,0,0,19.64,98.94,1221,1524.07
11196,87.2,13,1,9.92,52.17,67,670.34
11197,97.3,15,1,2.77,5.39,500,281.55
11198,96.9,15,1,6.25,18.21,481,492.74
11199,75.0,11,1,7.15,60.6,1195,817.27
11200,13.0,2,0,17.04,76.71,1042,812.0
11201,75.8,11,1,7.02,41.04,132,836.18
11202,2.5,0,0,18.17,70.34,71,1032.29
11203,2.2,0,0,25.11,117.59,976,2205.11
11204,32.4,4,0,16.83,79.45,1200,1265.06
11205,48.9,7,1,14.87,76.34,95,927.32
11206,77.0,12,1,9.43,16.68,972,401.13
11207,68.3,10,1,6.54,33.14,222,275.56
11208,44.6,7,1,14.1,55.61,1351,1325.9
11209,27.4,4,0,18.04,90.0,1091,1154.34
11210,99.7,15,1,3.34,5.15,531,389.17
11211,42.6,6,1,15.54,65.61,1481,921.65
11212,45.1,7,0,14.64,67.4,693,1735.09
11213,16.4,2,0,21.25,90.95,381,1030.37
11214,79.5,12,1,7.24,29.76,355,284.19
11215,69.4,10,1,7.4,22.99,1091,430.17
11216,22.1,3,0,15.97,57.41,1150,1751.95
11217,8.2,2,0,21.64,114.56,137,1665.56
11218,68.0,10,1,6.14,15.86,660,259.16
11219,65.5,10,1,6.05,27.16,180,291.76
11220,27.3,4,0,16.08,85.09,1127,932.86
11221,95.1,14,1,4.85,16.82,1110,403.11
11222,15.1,2,0,17.75,76.54,907,1063.48
11223,43.2,6,0,15.41,76.34,364,1498.39
11224,94.4,15,1,4.74,34.49,1305,405.11
11225,42.0,6,0,9.96,35.53,833,1082.1
11226,63.9,10,1,14.51,68.07,796,1089.51
11227,39.8,6,0,12.04,39.6,1307,720.06
11228,27.4,5,0,13.77,61.97,1438,1647.78
11229,98.4,15,1,7.45,36.12,288,461.95
11230,40.9,6,0,13.09,53.86,811,897.64
11231,89.4,14,1,6.46,26.21,63,664.23
11232,23.0,3,0,17.52,69.31,355,665.36
11233,21.3,3,0,18.97,91.87,866,1228.95
11234,3.1,0,0,18.87,101.66,1291,711.66
11235,65.2,10,0,13.26,52.13,720,564.05
11236,36.9,5,0,10.2,42.42,768,310.26
11237,86.4,13,1,8.55,46.32,773,263.84
11238,47.3,7,1,11.22,66.58,1357,720.61
11239,96.8,15,1,8.22,23.78,876,845.22
11240,18.6,3,0,17.5,82.23,146,1449.53
11241,86.9,13,1,5.62,29.95,1260,489.74
11242,77.7,12,1,9.68,45.39,679,742.77
11243,77.1,11,1,10.22,23.05,432,1060.65
11244,84.5,12,1,8.61,46.59,1026,940.51
11245,76.1,11,1,6.53,47.3,262,695.29
11246,62.6,10,0,9.64,47.5,958,993.81
11247,13.1,2,0,18.02,75.67,1337,836.92
11248,3.3,1,0,19.43,87.88,509,1621.41
11249,92.1,14,1,7.69,55.5,1005,633.62
11250,61.7,9,1,6.72,41.81,38,520.9
11251,79.7,13,1,8.72,48.58,744,638.94
11252,48.2,8,1,12.2,62.3,408,463.91
11253,11.7,2,0,16.56,72.55,410,649.06
11254,12.5,3,0,16.64,77.77,873,1850.46
11255,68.6,10,1,9.29,43.77,389,805.6
11256,43.0,6,1,6.34,36.2,205,339.88
11257,20.1,3,0,15.59,90.68,514,859.59
11258,49.2,8,0,10.87,63.92,1458,923.05
11259,6.4,1,0,20.1,81.58,62,1339.15
11260,58.2,9,1,9.66,48.72,725,673.49
11261,26.9,5,0,15.53,82.28,186,550.67
11262,79.8,12,1,11.12,59.87,594,472.45
11263,31.0,5,0,17.33,76.58,231,1133.41
11264,45.5,6,1,14.98,102.5,1228,1392.72
11265,1.2,0,0,18.83,76.97,1297,646.29
11266,7.2,2,0,20.0,84.63,1322,1202.2
11267,39.2,6,0,13.64,67.92,952,1262.47
11268,48.0,7,0,12.41,81.79,1499,1256.94
11269,60.0,9,1,11.82,47.96,103,556.96
11270,29.2,4,0,14.43,66.47,125,1382.88
11271,69.5,10,1,12.56,71.6,202,1456.8
11272,86.0,14,1,6.78,32.36,1459,756.74
11273,78.0,11,1,9.54,42.28,184,963.96
11274,4.0,1,0,22.32,113.08,1236,2100.52
11275,48.1,8,0,14.86,74.19,1376,760.27
11276,10.5,1,0,15.61,85.75,318,1358.87
11277,24.2,4,0,17.26,96.41,287,1517.06
11278,98.7,15,1,6.9,36.34,203,459.64
11279,14.2,2,0,19.65,97.38,359,1461.4
11280,49.9,9,0,10.29,51.64,1284,951.44
11281,61.8,9,1,9.41,50.3,788,1088.63
11282,70.2,11,1,11.45,55.54,1049,647.81
11283,56.0,8,1,10.08,48.38,190,525.9
11284,1.0,0,0,19.25,104.96,215,1620.13
11285,32.6,5,0,18.25,103.52,172,762.34
11286,51.8,7,1,12.14,42.44,1335,1000.68
11287,8.8,1,0,17.23,82.81,936,654.68
11288,35.1,5,0,12.99,55.12,669,963.24
11289,3.3,1,0,20.17,93.55,56,1731.34
11290,7.9,1,0,16.16,81.79,1299,586.77
11291,39.7,6,0,13.55,72.07,231,658.88
11292,13.3,2,0,18.68,88.49,1074,1124.23
11293,56.8,9,1,14.09,47.54,699,890.12
11294,68.9,10,1,10.99,42.62,1147,998.44
11295,80.1,12,1,6.56,40.9,1061,509.13
11296,20.0,3,0,19.35,64.11,501,1245.94
11297,16.7,3,0,16.89,93.54,1392,1191.77
11298,10.5,2,0,15.96,82.08,288,497.44
11299,63.6,9,1,10.11,62.35,84,1004.4
11300,70.6,11,1,12.28,56.86,940,413.72
11301,3.2,0,0,19.86,73.68,1059,2078.12
11302,93.6,15,1,5.98,33.22,1430,470.56
11303,5.2,1,0,22.49,121.34,583,1743.06
11304,54.1,9,1,9.02,53.01,1103,842.58
11305,70.9,10,1,6.79,25.63,141,728.98
11306,87.1,13,1,3.7,18.67,175,424.9
11307,71.4,11,1,10.03,42.55,259,791.4
11308,80.2,12,1,8.31,31.29,526,361.98
11309,33.9,5,0,17.99,96.38,1359,1962.29
11310,81.5,12,1,8.26,27.07,490,278.04
11311,8.0,2,0,17.99,76.97,836,1846.86
11312,89.5,14,1,6.58,19.99,255,600.35
11313,54.8,8,0,12.02,42.05,88,1339.33
11314,81.7,13,1,4.4,22.66,1129,487.4
11315,45.2,7,1,18.64,101.67,457,648.37
11316,64.4,10,1,11.39,52.73,757,966.44
11317,52.6,8,0,12.52,44.29,1185,516.08
11318,73.2,11,1,10.26,58.07,961,380.26
11319,8.2,1,0,20.19,114.61,527,1420.26
11320,6.0,1,0,18.81,83.5,845,729.52
11321,24.7,3,0,15.03,67.12,939,1435.53
11322,16.0,3,0,18.81,95.7,1358,2204.62
11323,87.2,12,1,7.69,53.94,96,624.91
11324,21.9,4,0,15.09,66.97,259,772.08
11325,97.6,15,1,8.2,25.37,1012,868.29
11326,33.7,5,0,15.53,81.17,362,1658.28
11327,18.2,2,0,18.73,98.29,306,1797.16
11328,79.0,12,1,10.94,52.58,750,933.86
11329,65.9,10,1,10.16,42.91,173,1098.31
11330,49.8,6,1,13.16,73.61,1304,588.2
11331,55.5,9,1,13.29,69.34,720,1512.99
11332,71.9,11,1,7.76,29.18,1133,894.33
11333,22.8,3,0,16.68,80.58,86,1809.43
11334,99.6,15,1,5.31,11.3,1419,279.09
11335,97.5,15,1,3.47,23.86,337,372.11
11336,65.0,9,1,14.88,68.67,203,1112.84
11337,20.0,3,0,14.19,63.54,779,1185.49
11338,68.0,11,1,7.2,34.21,1033,760.71
11339,7.2,1,0,21.55,103.86,707,703.88
11340,3.1,0,0,20.97,110.05,589,1314.08
11341,25.8,4,0,14.08,73.79,1427,1456.05
11342,46.3,7,1,14.28,66.9,378,1474.49
11343,86.8,13,1,9.91,55.59,1120,1054.24
11344,72.7,11,1,9.03,47.55,359,408.42
11345,74.3,11,1,14.06,63.01,223,1315.03
11346,42.5,7,0,10.17,47.51,1208,439.19
11347,34.6,6,0,16.2,76.2,1213,1630.67
11348,37.1,6,0,16.77,85.8,295,873.07
11349,98.8,14,1,6.97,29.6,197,671.93
11350,4.0,1,0,18.99,87.05,174,1347.34
11351,86.7,14,1,6.41,51.44,215,761.28
11352,57.9,8,1,12.21,68.48,915,1003.55
11353,43.9,6,0,15.05,64.25,894,1308.33
11354,72.5,11,1,10.33,55.58,803,652.18
11355,48.7,7,1,14.78,72.19,1476,1420.46
11356,87.3,13,1,4.86,27.44,1036,362.26
11357,90.1,14,1,6.03,30.39,815,190.7
11358,42.2,7,1,11.79,69.08,486,999.47
11359,27.7,4,0,15.08,76.01,374,1579.5
11360,59.2,9,1,13.15,62.47,764,674.75
11361,91.2,13,1,6.53,42.29,583,325.82
11362,21.1,3,0,22.05,108.29,1050,1869.83
11363,62.3,10,1,11.04,54.27,817,1143.94
11364,63.2,10,1,10.65,54.42,965,558.76
11365,73.3,11,1,9.22,43.27,734,1050.19
11366,13.2,2,0,16.75,80.5,1157,1900.54
11367,71.6,10,1,9.15,37.76,276,439.64
11368,90.9,14,1,8.62,33.49,841,463.24
11369,18.0,3,0,17.53,73.66,1076,1631.23
11370,23.8,3,0,14.85,56.66,982,1717.49
11371,97.1,15,1,3.58,7.95,844,336.12
11372,18.1,3,0,16.38,76.79,173,1147.27
11373,85.4,13,1,7.33,36.27,759,331.39
11374,49.2,7,0,15.0,69.15,892,1072.36
11375,24.7,3,0,13.61,40.59,1246,1151.53
11376,87.1,13,1,6.3,46.77,494,376.65
11377,44.5,7,1,13.61,76.74,404,1033.31
11378,51.5,8,0,8.61,46.01,706,359.2
11379,35.9,6,0,12.94,82.14,721,914.82
11380,59.3,9,1,9.75,36.54,658,372.16
11381,16.4,2,0,15.96,96.43,1319,549.31
11382,39.1,6,0,14.52,59.56,1431,1555.84
11383,96.9,14,1,5.14,27.18,585,249.07
11384,25.8,5,0,15.02,58.72,892,1228.09
11385,65.7,10,1,11.0,52.95,103,477.49
11386,32.5,6,0,18.57,93.19,467,995.86
11387,77.3,12,1,11.68,54.44,910,730.24
11388,13.1,2,0,14.19,75.61,255,609.19
11389,97.0,14,1,6.61,32.77,337,225.64
11390,45.4,7,0,12.84,56.15,995,1398.85
11391,23.6,4,0,16.77,74.54,377,520.96
11392,7.3,1,0,18.1,95.39,505,642.89
11393,17.0,2,0,17.69,78.05,1368,1812.46
11394,52.0,8,1,12.51,69.66,554,692.81
11395,33.7,5,0,13.79,79.03,1478,1310.79
11396,82.9,12,1,5.77,10.17,553,249.04
11397,43.1,7,0,12.64,72.57,591,649.13
11398,24.9,3,0,16.74,101.99,1302,1365.15
11399,61.7,9,1,11.94,59.96,598,1420.59
11400,70.7,10,1,11.11,59.62,1235,406.74
11401,16.7,2,0,16.51,90.14,135,1090.48
11402,16.8,2,0,18.05,83.75,220,611.49
11403,3.7,0,0,21.37,104.49,1190,1024.27
11404,73.6,12,1,11.29,40.39,729,1260.78
11405,66.4,10,1,9.93,49.12,1173,384.11
11406,47.5,7,1,12.44,64.94,860,1332.54
11407,84.4,13,1,7.72,42.48,101,355.14
11408,80.6,12,1,5.62,38.16,784,604.49
11409,58.5,9,0,10.83,43.85,1184,849.31
11410,86.8,13,1,8.47,35.06,486,923.56
11411,20.6,4,0,18.2,107.26,934,794.49
11412,11.2,2,0,17.78,83.77,508,1752.81
11413,27.0,3,0,16.39,80.77,81,1495.8
11414,5.7,0,0,17.49,83.25,1033,1379.33
11415,53.1,8,1,13.44,55.88,603,1383.69
11416,93.7,14,1,5.8,44.89,1172,512.4
11417,3.9,1,0,18.86,84.99,1317,2054.5
11418,12.2,2,0,17.44,71.88,1292,1121.32
11419,45.2,8,1,13.09,58.1,1404,1087.69
11420,93.4,14,1,5.1,3.46,922,552.61
11421,31.6,5,0,16.57,72.7,284,817.45
11422,50.7,8,1,11.6,45.51,714,855.11
11423,4.2,1,0,22.56,114.77,1362,2627.49
11424,14.8,2,0,20.71,92.34,86,1504.05
11425,98.7,14,1,3.42,25.74,979,180.42
11426,96.5,15,1,5.66,41.85,1456,348.64
11427,0.5,0,0,18.62,97.58,1120,2041.82
11428,95.2,14,1,5.07,22.07,1099,587.81
11429,63.9,9,1,14.42,70.7,635,1665.65
11430,86.8,13,1,6.37,14.56,398,591.8
11431,45.5,7,0,13.9,65.32,261,1054.51
11432,51.6,8,0,13.35,55.05,1455,620.0
11433,48.9,8,1,10.67,58.51,937,438.43
11434,66.7,9,1,8.29,66.81,1076,293.29
11435,14.0,2,0,15.49,79.6,603,489.4
11436,3.0,1,0,17.78,64.44,1320,1938.56
11437,30.8,6,0,9.68,42.67,870,995.28
11438,70.5,10,1,10.52,51.78,147,853.21
11439,20.2,3,0,21.08,102.1,1108,2527.18
11440,67.3,10,1,10.19,41.24,1206,1179.74
11441,97.0,15,1,2.62,15.15,1292,233.07
11442,9.4,1,0,17.31,70.04,1318,1243.06
11443,67.3,10,1,8.99,33.23,297,392.82
11444,44.4,6,1,11.31,61.07,142,864.12
11445,86.8,13,1,8.7,31.1,195,384.51
11446,17.7,3,0,18.96,96.66,697,1248.72
11447,69.3,10,1,7.3,20.66,1061,838.32
11448,83.8,13,1,8.88,61.15,743,539.71
11449,94.5,14,1,8.88,34.49,1270,388.51
11450,68.3,10,1,13.56,62.74,460,1117.56
11451,49.7,8,1,18.27,91.17,1345,1538.57
11452,61.8,9,1,8.93,36.93,922,423.66
11453,86.9,13,1,12.61,62.03,1103,601.41
11454,57.1,9,1,10.73,57.55,136,1277.51
11455,3.0,1,0,18.36,98.21,1062,952.8
11456,93.1,14,1,6.69,40.42,774,705.38
11457,69.0,10,1,8.49,38.95,729,614.07
11458,67.7,10,1,10.65,49.58,352,736.44
11459,21.6,3,0,14.12,92.44,338,798.44
11460,65.9,10,1,9.64,56.25,879,960.57
11461,39.4,6,0,16.66,70.29,651,1820.26
11462,65.1,10,1,10.12,49.63,1024,541.43
11463,10.7,1,0,18.68,86.14,174,720.28
11464,65.8,10,1,11.08,51.76,769,468.94
11465,99.9,15,1,7.35,22.37,850,744.94
11466,4.8,1,0,15.97,72.33,441,1105.51
11467,97.7,15,1,6.51,50.27,143,272.59
11468,40.7,7,1,13.36,70.21,604,809.96
11469,87.1,13,1,7.27,8.74,428,554.56
11470,78.2,12,1,10.38,62.6,1328,1107.39
11471,56.7,9,0,9.11,55.17,153,799.47
11472,73.8,11,1,6.9,29.35,115,316.32
11473,87.9,14,1,2.95,21.69,76,130.64
11474,40.4,6,0,12.84,52.61,973,861.69
11475,32.7,5,0,17.76,80.31,1254,652.99
11476,66.8,10,1,9.74,62.49,1329,954.54
11477,80.8,12,1,5.2,22.11,1183,343.88
11478,76.2,12,1,7.59,16.8,833,462.02
11479,79.8,12,1,5.06,23.62,418,383.65
11480,43.6,6,0,11.22,53.03,605,1052.5
11481,81.8,12,1,8.51,53.43,1316,691.36
11482,12.0,2,0,15.85,76.23,661,1620.13
11483,54.4,8,1,14.06,63.06,1331,1218.2
11484,0.6,0,0,19.77,105.87,743,1995.14
11485,32.5,5,0,15.3,74.71,1099,1418.47
11486,36.6,5,0,13.95,59.08,1221,660.97
11487,39.6,6,0,15.6,87.01,1498,541.51
11488,69.5,10,1,11.13,55.46,651,1238.83
11489,38.9,6,0,14.84,71.26,75,1708.22
11490,44.9,6,1,14.4,70.99,753,1374.1
11491,23.8,4,0,16.01,65.61,569,1523.81
11492,37.3,5,0,15.49,68.81,116,841.31
11493,22.7,2,0,15.92,76.45,832,1254.81
11494,7.3,2,0,18.91,88.72,1438,2255.99
11495,60.3,9,0,10.4,63.28,294,1113.35
11496,66.8,10,1,9.06,45.77,1075,520.0
11497,61.9,9,1,9.33,53.76,732,532.69
11498,46.3,6,1,13.98,67.2,261,1027.84
11499,38.0,6,0,16.92,92.31,215,1123.72
11500,86.3,14,1,9.39,49.25,355,595.36
11501,51.9,8,0,9.7,46.7,1236,838.35
11502,47.9,8,1,15.39,73.73,426,477.62
11503,2.6,0,0,18.98,81.08,1456,1873.34
11504,34.1,5,0,16.08,82.51,1470,1553.4
11505,38.0,6,0,12.48,59.48,1255,1307.02
11506,39.9,6,0,14.3,63.37,1118,1511.95
11507,58.0,9,1,11.92,68.83,985,965.23
11508,53.4,8,1,9.03,30.22,584,904.87
11509,60.8,9,1,12.1,53.64,762,899.22
11510,76.5,11,1,11.22,64.65,1070,1297.45
11511,81.3,12,1,7.46,39.12,826,351.83
11512,71.8,10,1,11.95,56.86,1236,1343.25
11513,95.6,14,1,5.29,28.03,420,281.79
11514,1.8,0,0,21.43,104.75,73,841.02
11515,19.6,3,0,12.63,44.7,930,878.03
11516,0.8,0,0,24.72,114.99,511,2109.67
11517,64.7,10,1,13.28,80.72,1316,674.48
11518,89.8,14,1,5.96,21.69,1227,476.93
11519,24.3,4,0,12.4,56.18,1494,1273.61
11520,92.7,13,1,6.67,26.33,595,354.43
11521,6.0,1,0,16.21,76.89,249,1332.93
11522,93.4,14,1,6.87,26.85,1447,415.9
11523,35.2,5,0,15.55,79.75,801,1207.91
11524,10.1,1,0,16.6,81.75,1248,1494.38
11525,48.6,8,1,14.95,79.88,438,919.99
11526,25.7,4,0,17.76,74.21,500,2122.38
11527,28.5,4,0,17.68,81.29,1400,1427.48
11528,30.7,4,0,15.41,71.6,1114,1605.75
11529,80.3,12,1,5.12,29.36,195,487.74
11530,53.9,8,1,13.87,58.25,701,1480.66
11531,31.1,5,0,14.79,80.61,1204,675.05
11532,61.0,9,1,8.07,51.19,140,403.74
11533,71.6,11,1,11.96,47.02,578,883.45
11534,27.3,5,0,20.11,91.37,1056,2145.93
11535,41.4,7,0,13.71,60.22,1066,655.13
11536,12.2,2,0,22.49,135.59,1215,2640.23
11537,18.1,3,0,17.47,79.34,373,724.73
11538,68.1,10,1,9.02,60.91,361,412.73
11539,18.1,3,0,16.02,63.6,293,721.72
11540,52.5,8,0,15.4,63.53,112,1274.2
11541,70.9,11,1,7.8,30.23,806,878.11
11542,10.7,2,0,19.87,86.5,953,1052.32
11543,56.7,8,1,10.37,46.96,363,827.25
11544,25.7,3,0,15.23,65.66,1433,697.83
11545,96.3,15,1,7.62,27.97,1272,661.43
11546,48.4,7,0,11.99,69.72,687,492.7
11547,80.6,12,1,7.1,46.93,483,526.95
11548,55.0,8,0,14.01,77.22,702,1246.42
11549,4.3,1,0,22.54,113.69,770,1851.02
11550,63.3,9,0,11.79,57.57,1142,502.25
11551,95.1,15,1,4.42,16.0,362,196.79
11552,60.2,8,1,9.95,37.75,339,899.73
11553,81.9,12,1,7.87,41.59,756,809.05
11554,88.4,13,1,7.38,23.1,1473,824.54
11555,22.8,3,0,14.6,59.64,383,1507.09
11556,21.2,3,0,18.27,99.8,853,2149.52
11557,61.1,10,1,11.01,72.8,1153,734.84
11558,41.1,5,0,10.4,54.05,174,621.97
11559,84.0,13,1,5.54,38.21,1063,180.25
11560,90.0,13,1,5.49,23.77,1097,386.99
11561,35.3,5,0,14.55,55.79,1439,1289.47
11562,23.7,4,0,20.23,103.53,939,2091.51
11563,78.1,11,1,8.77,48.07,790,474.2
11564,27.5,4,0,14.2,68.91,524,1082.37
11565,82.3,12,1,8.1,36.34,1222,725.6
11566,42.4,7,0,12.94,72.22,671,1030.6
11567,66.8,9,1,10.64,40.72,560,581.6
11568,9.6,1,0,19.73,86.58,1389,2005.86
11569,62.4,10,0,13.06,52.1,542,595.57
11570,45.2,8,0,13.17,64.11,159,1467.77
11571,58.7,9,0,14.48,58.08,1037,1675.82
11572,16.8,2,0,19.3,85.46,1303,1214.0
11573,73.7,12,1,7.53,28.73,763,480.84
11574,86.3,14,1,11.48,52.37,976,1112.36
11575,21.7,4,0,17.4,67.9,1191,1236.55
11576,9.6,1,0,16.89,81.99,1328,550.19
11577,2.4,0,0,22.95,123.26,1031,2588.51
11578,64.2,10,1,14.53,71.17,493,999.19
11579,60.7,9,0,10.83,68.17,170,523.25
11580,54.7,9,1,10.79,65.8,1309,863.31
11581,23.2,4,1,16.18,85.83,911,804.17
11582,39.1,5,0,15.57,75.52,485,755.8
11583,59.4,9,1,13.64,65.71,463,1079.14
11584,49.7,8,0,13.69,73.73,202,892.5
11585,98.8,15,1,5.39,21.76,502,439.66
11586,13.6,3,0,20.95,80.79,1476,2508.01
11587,69.5,10,1,8.95,48.13,1049,960.44
11588,40.4,6,0,16.0,64.92,946,491.05
11589,42.8,6,0,13.0,52.3,468,449.15
11590,71.8,10,1,10.1,48.48,1045,857.56
11591,69.2,11,1,9.39,44.07,1110,810.95
11592,99.1,16,1,5.02,9.27,527,547.37
11593,12.8,1,0,17.32,84.87,198,1500.17
11594,10.4,2,0,21.13,111.57,1018,1066.94
11595,72.4,11,1,7.67,24.97,590,553.52
11596,57.8,9,1,9.84,60.59,457,1011.64
11597,27.4,4,0,20.13,80.24,448,2275.78
11598,7.9,1,0,20.76,121.88,1400,1065.45
11599,8.6,1,0,13.94,62.59,484,1095.19
11600,89.4,13,1,5.46,27.74,743,241.9
11601,19.2,2,0,13.5,44.93,231,1008.85
11602,32.3,5,0,13.25,62.95,208,504.96
11603,22.7,4,0,10.32,51.94,86,1184.28
11604,35.5,5,0,14.4,68.22,975,1258.92
11605,6.9,1,0,16.67,74.1,530,1781.68
11606,51.9,8,1,12.33,49.25,768,1477.71
11607,6.8,1,0,15.74,87.42,141,730.96
11608,80.0,12,1,8.16,39.49,1201,754.58
11609,23.4,3,0,15.66,91.35,744,1719.92
11610,54.0,9,1,14.9,65.99,1431,1219.33
11611,88.0,13,1,9.62,41.61,906,842.45
11612,65.1,10,1,11.81,65.25,1401,787.61
11613,53.3,7,0,11.35,37.44,1411,1029.77
11614,32.4,5,1,19.11,78.99,1109,1253.65
11615,33.3,5,0,11.9,68.64,842,867.46
11616,66.9,10,1,7.15,22.01,1369,280.72
11617,99.4,15,1,4.92,4.52,993,151.06
11618,66.2,10,1,14.58,89.6,1238,509.77
11619,55.8,9,1,11.23,39.27,1107,531.48
11620,73.1,11,1,8.67,43.55,66,616.39
11621,46.5,8,1,10.14,49.4,1042,323.36
11622,6.0,0,0,20.99,71.24,1323,924.28
11623,56.2,8,1,13.47,61.85,892,1351.45
11624,95.8,14,1,7.21,39.32,761,710.87
