customer_id,days_as_customer,total_transactions,purchase_count,total_spent,days_since_last_purchase,customer_region,transactions_per_month,avg_spend_per_transaction,lifetime_value_per_month,engagement_tier,spend_quartile,recency_score,frequency_score,monetary_score,rfm_score,customer_health_segment
CUST-10389,768,53,53,8501.55,17,Europe,2.0703125,160.4066037735849,332.09179687499994,medium,Q4,5,5,5,15,Champions / VIP
CUST-10390,1007,10,10,1558.91,286,Asia-Pacific,0.29791459781529295,155.89100000000002,46.44220456802383,low,Q2,1,2,2,5,At-Risk / Churning
CUST-10391,1038,18,18,2075.92,344,Europe,0.5202312138728323,115.3288888888889,59.99768786127168,low,Q3,1,3,3,7,Needs Attention
CUST-10392,125,11,11,1111.76,75,Latin America,2.6399999999999997,101.0690909090909,266.82239999999996,medium,Q2,4,2,2,8,Needs Attention
CUST-10393,692,17,17,910.1,99,Europe,0.7369942196531792,53.53529411764706,39.45520231213873,low,Q1,3,3,1,7,Needs Attention
CUST-10394,66,10,10,1131.42,23,Latin America,4.545454545454545,113.14200000000001,514.2818181818182,medium,Q2,5,2,2,9,Needs Attention
CUST-10395,308,12,12,739.18,209,Asia-Pacific,1.1688311688311688,61.59833333333333,71.99805194805194,low,Q1,2,2,1,5,At-Risk / Churning
CUST-10396,246,5,5,951.16,129,Latin America,0.6097560975609757,190.232,115.99512195121952,low,Q1,3,1,2,6,At-Risk / Churning
CUST-10397,896,18,18,1295.77,335,Latin America,0.6026785714285714,71.98722222222221,43.38515625,low,Q2,1,3,2,6,At-Risk / Churning
CUST-10398,902,13,13,496.3,288,Europe,0.43237250554323725,38.176923076923075,16.506651884700666,low,Q1,1,2,1,4,At-Risk / Churning
CUST-10399,91,24,24,3582.78,9,Europe,7.912087912087912,149.2825,1181.1362637362638,medium,Q4,5,4,4,13,Champions / VIP
CUST-10400,625,17,17,2701.75,271,Europe,0.8160000000000001,158.9264705882353,129.684,low,Q3,1,3,4,8,Needs Attention
CUST-10401,758,10,10,2211.8,188,Asia-Pacific,0.395778364116095,221.18,87.5382585751979,low,Q3,2,2,3,7,Needs Attention
CUST-10402,426,8,8,1238.57,214,Asia-Pacific,0.5633802816901409,154.82125,87.22323943661972,low,Q2,2,1,2,5,At-Risk / Churning
CUST-10403,728,17,17,1746.46,283,Europe,0.7005494505494506,102.73294117647059,71.9695054945055,low,Q2,1,3,3,7,Needs Attention
CUST-10404,1072,38,38,7815.75,211,Asia-Pacific,1.0634328358208955,205.67763157894737,218.72434701492537,low,Q4,2,5,5,12,Loyal Customers
CUST-10405,206,11,11,1612.19,109,Asia-Pacific,1.6019417475728157,146.56272727272727,234.7849514563107,low,Q2,3,2,3,8,Needs Attention
CUST-10406,425,3,3,128.51,76,Latin America,0.21176470588235294,42.836666666666666,9.071294117647058,low,Q1,4,1,1,6,At-Risk / Churning
CUST-10407,474,20,20,3046.33,148,Latin America,1.2658227848101264,152.3165,192.80569620253164,low,Q3,3,3,4,10,Loyal Customers
CUST-10408,105,35,35,8025.65,65,Europe,10.0,229.3042857142857,2293.042857142857,medium,Q4,4,5,5,14,Champions / VIP
CUST-10409,294,24,24,2740.09,213,Asia-Pacific,2.4489795918367343,114.17041666666667,279.60102040816327,medium,Q3,2,4,4,10,Loyal Customers
CUST-10410,484,7,7,641.71,109,Latin America,0.43388429752066116,91.67285714285715,39.7754132231405,low,Q1,3,1,1,5,At-Risk / Churning
CUST-10411,747,19,19,1088.33,129,North America,0.7630522088353414,57.28052631578947,43.708032128514056,low,Q2,3,3,2,8,Needs Attention
CUST-10412,764,29,29,1713.18,10,Asia-Pacific,1.1387434554973823,59.075172413793105,67.2714659685864,low,Q2,5,5,3,13,Champions / VIP
CUST-10413,880,13,13,1590.86,47,North America,0.4431818181818182,122.37384615384615,54.23386363636364,low,Q2,4,2,2,8,Needs Attention
CUST-10414,173,12,12,1908.34,123,Europe,2.0809248554913293,159.02833333333334,330.9260115606936,medium,Q2,3,2,3,8,Needs Attention
CUST-10415,914,12,12,517.66,315,Asia-Pacific,0.39387308533916854,43.13833333333333,16.991028446389496,low,Q1,1,2,1,4,At-Risk / Churning
CUST-10416,425,15,15,3546.04,96,Europe,1.0588235294117647,236.40266666666668,250.30870588235294,low,Q3,4,3,4,11,Loyal Customers
CUST-10417,1078,7,7,1364.34,103,Europe,0.19480519480519481,194.90571428571428,37.968645640074214,low,Q2,3,1,2,6,At-Risk / Churning
CUST-10418,977,20,20,3139.81,342,Europe,0.6141248720573182,156.9905,96.41177072671442,low,Q3,1,3,4,8,Needs Attention
CUST-10419,920,20,20,4227.97,146,Europe,0.6521739130434783,211.3985,137.86858695652174,low,Q4,3,3,5,11,Loyal Customers
CUST-10420,598,21,21,903.88,27,Europe,1.0535117056856187,43.04190476190476,45.34515050167224,low,Q1,5,4,1,10,Loyal Customers
CUST-10421,1092,17,17,2248.91,220,Asia-Pacific,0.46703296703296704,132.28882352941176,61.78324175824176,low,Q3,2,3,3,8,Needs Attention
CUST-10422,138,7,7,1167.4,18,North America,1.5217391304347827,166.77142857142857,253.78260869565221,low,Q2,5,1,2,8,Needs Attention
CUST-10423,1095,14,14,2960.26,167,Asia-Pacific,0.3835616438356164,211.44714285714286,81.10301369863015,low,Q3,3,2,4,9,Needs Attention
CUST-10424,964,48,48,9661.47,82,Asia-Pacific,1.4937759336099585,201.280625,300.6681535269709,low,Q4,4,5,5,14,Champions / VIP
CUST-10425,427,20,20,1746.81,72,Asia-Pacific,1.405152224824356,87.34049999999999,122.72669789227167,low,Q2,4,3,3,10,Loyal Customers
CUST-10426,663,9,9,2130.28,310,Latin America,0.4072398190045249,236.6977777777778,96.39276018099548,low,Q3,1,1,3,5,At-Risk / Churning
CUST-10427,762,25,25,1324.45,254,Latin America,0.984251968503937,52.978,52.14370078740158,low,Q2,2,4,2,8,Needs Attention
CUST-10428,264,49,49,10873.35,162,Asia-Pacific,5.5681818181818175,221.90510204081633,1235.6079545454545,medium,Q4,3,5,5,13,Champions / VIP
CUST-10429,687,22,22,5356.15,327,North America,0.9606986899563319,243.46136363636361,233.8930131004367,low,Q4,1,4,5,10,Loyal Customers
CUST-10430,780,15,15,972.89,38,Asia-Pacific,0.5769230769230769,64.85933333333334,37.418846153846154,low,Q1,5,3,2,10,Loyal Customers
CUST-10431,617,38,38,7123.66,201,Europe,1.847649918962723,187.46473684210525,346.36920583468395,low,Q4,2,5,5,12,Loyal Customers
CUST-10432,1062,12,12,408.77,200,Latin America,0.33898305084745767,34.064166666666665,11.547175141242938,low,Q1,2,2,1,5,At-Risk / Churning
CUST-10433,983,32,32,3719.04,255,Latin America,0.9766022380467956,116.22,113.50071210579858,low,Q4,2,5,4,11,Loyal Customers
CUST-10434,521,11,11,1552.8,179,Asia-Pacific,0.6333973128598848,141.16363636363636,89.41266794625719,low,Q2,2,2,2,6,At-Risk / Churning
CUST-10435,942,13,13,2023.39,35,Asia-Pacific,0.4140127388535032,155.64538461538461,64.4391719745223,low,Q3,5,2,3,10,Loyal Customers
CUST-10436,199,28,28,6596.4,82,North America,4.221105527638191,235.58571428571426,994.43216080402,medium,Q4,4,4,5,13,Champions / VIP
CUST-10437,975,37,37,6521.49,220,North America,1.1384615384615384,176.2564864864865,200.66123076923077,low,Q4,2,5,5,12,Loyal Customers
CUST-10438,824,16,16,2132.6,158,Europe,0.5825242718446603,133.2875,77.64320388349515,low,Q3,3,3,3,9,Needs Attention
CUST-10439,663,36,36,7458.37,4,Asia-Pacific,1.6289592760180995,207.17694444444444,337.48280542986424,low,Q4,5,5,5,15,Champions / VIP
CUST-10440,58,22,22,5255.14,39,Asia-Pacific,11.379310344827585,238.87,2718.1758620689657,high,Q4,5,4,5,14,Champions / VIP
CUST-10441,368,10,10,299.65,204,Asia-Pacific,0.8152173913043478,29.964999999999996,24.427989130434778,low,Q1,2,2,1,5,At-Risk / Churning
CUST-10442,529,13,13,3198.87,194,Latin America,0.7372400756143668,246.06692307692308,181.41039697542533,low,Q3,2,2,4,8,Needs Attention
CUST-10443,540,24,24,1065.11,235,Europe,1.3333333333333333,44.37958333333333,59.172777777777775,low,Q2,2,4,2,8,Needs Attention
CUST-10444,246,39,39,8121.24,206,North America,4.75609756097561,208.23692307692306,990.3951219512196,medium,Q4,2,5,5,12,Loyal Customers
CUST-10445,474,32,32,2818.41,150,Latin America,2.0253164556962022,88.0753125,178.38037974683542,medium,Q3,3,5,4,12,Loyal Customers
CUST-10446,905,32,32,1751.69,159,Latin America,1.0607734806629834,54.7403125,58.06707182320442,low,Q2,3,5,3,11,Loyal Customers
CUST-10447,196,6,6,743.81,23,Latin America,0.9183673469387755,123.96833333333332,113.8484693877551,low,Q1,5,1,1,7,Needs Attention
CUST-10448,120,27,27,4587.04,48,Latin America,6.75,169.89037037037036,1146.76,medium,Q4,4,4,5,13,Champions / VIP
CUST-10449,743,26,26,2878.57,166,Europe,1.0497981157469718,110.71423076923078,116.22759084791387,low,Q3,3,4,4,11,Loyal Customers
CUST-10450,68,21,21,782.82,55,Asia-Pacific,9.264705882352942,37.27714285714286,345.36176470588236,medium,Q1,4,4,1,9,Needs Attention
CUST-10451,202,26,26,4156.85,68,North America,3.8613861386138613,159.87884615384615,617.3539603960396,medium,Q4,4,4,5,13,Champions / VIP
CUST-10452,682,4,4,912.16,88,North America,0.1759530791788856,228.04,40.12434017595307,low,Q1,4,1,1,6,At-Risk / Churning
CUST-10453,783,2,2,222.45,217,Latin America,0.07662835249042145,111.225,8.522988505747126,low,Q1,2,1,1,4,At-Risk / Churning
CUST-10454,505,20,20,1473.5,1,Latin America,1.1881188118811883,73.675,87.53465346534654,low,Q2,5,3,2,10,Loyal Customers
CUST-10455,485,17,17,2117.86,135,Europe,1.0515463917525771,124.58000000000001,131.00164948453607,low,Q3,3,3,3,9,Needs Attention
CUST-10456,858,15,15,538.22,185,Latin America,0.5244755244755245,35.88133333333334,18.81888111888112,low,Q1,2,3,1,6,At-Risk / Churning
CUST-10457,924,23,23,4821.02,351,North America,0.7467532467532467,209.60956521739132,156.52662337662338,low,Q4,1,4,5,10,Loyal Customers
CUST-10458,1054,20,20,4218.53,140,North America,0.5692599620493358,210.92649999999998,120.07201138519923,low,Q4,3,3,5,11,Loyal Customers
CUST-10459,416,21,21,3303.3,106,Asia-Pacific,1.5144230769230769,157.3,238.21875,low,Q3,3,4,4,11,Loyal Customers
CUST-10460,377,30,30,3133.44,133,Asia-Pacific,2.387267904509284,104.44800000000001,249.3453580901857,medium,Q3,3,5,4,12,Loyal Customers
CUST-10461,219,12,12,2459.42,108,North America,1.6438356164383563,204.95166666666668,336.9068493150685,low,Q3,3,2,3,8,Needs Attention
CUST-10462,534,22,22,3295.7,178,North America,1.2359550561797752,149.80454545454543,185.15168539325842,low,Q3,2,4,4,10,Loyal Customers
CUST-10463,853,11,11,2319.18,298,Europe,0.38686987104337633,210.83454545454543,81.56553341148886,low,Q3,1,2,3,6,At-Risk / Churning
CUST-10464,958,3,3,501.23,358,Europe,0.09394572025052192,167.07666666666668,15.696137787056369,low,Q1,1,1,1,3,At-Risk / Churning
CUST-10465,963,14,14,2820.88,359,North America,0.43613707165109034,201.49142857142857,87.8778816199377,low,Q3,1,2,4,7,Needs Attention
CUST-10466,163,33,33,5269.33,146,Latin America,6.07361963190184,159.67666666666668,969.8153374233128,medium,Q4,3,5,5,13,Champions / VIP
CUST-10467,87,9,9,1063.64,66,Asia-Pacific,3.103448275862069,118.18222222222224,366.7724137931035,medium,Q1,4,1,2,7,Needs Attention
CUST-10468,714,23,23,5532.37,74,North America,0.9663865546218487,240.53782608695653,232.45252100840335,low,Q4,4,4,5,13,Champions / VIP
CUST-10469,701,30,30,4402.52,108,Latin America,1.2838801711840229,146.7506666666667,188.4102710413695,low,Q4,3,5,5,13,Champions / VIP
CUST-10470,202,27,27,4350.92,122,North America,4.00990099009901,161.1451851851852,646.1762376237624,medium,Q4,3,4,5,12,Loyal Customers
CUST-10471,844,11,11,820.71,17,Asia-Pacific,0.3909952606635071,74.61,29.172156398104267,low,Q1,5,2,1,8,Needs Attention
CUST-10472,109,10,10,1657.71,68,Asia-Pacific,2.7522935779816513,165.77100000000002,456.2504587155963,medium,Q2,4,2,3,9,Needs Attention
CUST-10473,915,18,18,2765.01,327,Europe,0.5901639344262295,153.61166666666668,90.6560655737705,low,Q3,1,3,4,8,Needs Attention
CUST-10474,232,21,21,1398.36,62,Europe,2.7155172413793105,66.58857142857143,180.82241379310344,medium,Q2,4,4,2,10,Loyal Customers
CUST-10475,793,26,26,998.58,297,Europe,0.9836065573770492,38.40692307692308,37.777301387137456,low,Q1,1,4,2,7,Needs Attention
CUST-10476,76,26,26,4185.5,34,Europe,10.263157894736842,160.98076923076923,1652.171052631579,high,Q4,5,4,5,14,Champions / VIP
CUST-10477,685,72,72,14171.81,198,Asia-Pacific,3.153284671532847,196.83069444444445,620.6632116788321,medium,Q4,2,5,5,12,Loyal Customers
CUST-10478,500,41,41,5853.38,45,Latin America,2.46,142.76536585365855,351.20279999999997,medium,Q4,5,5,5,15,Champions / VIP
CUST-10479,1000,14,14,1064.33,314,Latin America,0.42,76.02357142857143,31.929899999999996,low,Q1,1,2,2,5,At-Risk / Churning
CUST-10480,1065,56,56,9798.18,179,Latin America,1.5774647887323943,174.9675,276.0050704225352,low,Q4,2,5,5,12,Loyal Customers
CUST-10481,765,7,7,301.17,44,North America,0.27450980392156865,43.02428571428572,11.810588235294118,low,Q1,5,1,1,7,Needs Attention
CUST-10482,813,8,8,995.3,271,Europe,0.2952029520295203,124.4125,36.72693726937269,low,Q1,1,1,2,4,At-Risk / Churning
CUST-10483,997,28,28,1729.21,78,Europe,0.8425275827482447,61.7575,52.032397191574724,low,Q2,4,4,3,11,Loyal Customers
CUST-10484,387,14,14,931.05,326,Asia-Pacific,1.0852713178294573,66.50357142857142,72.17441860465115,low,Q1,1,2,2,5,At-Risk / Churning
CUST-10485,1001,41,41,2891.16,178,Asia-Pacific,1.2287712287712287,70.51609756097561,86.64815184815184,low,Q3,2,5,4,11,Loyal Customers
CUST-10486,697,26,26,2912.24,357,North America,1.1190817790530847,112.00923076923075,125.34748923959826,low,Q3,1,4,4,9,Needs Attention
CUST-10487,402,16,16,584.14,3,North America,1.1940298507462686,36.50875,43.592537313432835,low,Q1,5,3,1,9,Needs Attention
CUST-10488,1061,15,15,1717.55,214,Latin America,0.4241281809613572,114.50333333333333,48.5640904806786,low,Q2,2,3,3,8,Needs Attention
CUST-10489,705,15,15,2102.01,342,Asia-Pacific,0.6382978723404256,140.13400000000001,89.4472340425532,low,Q3,1,3,3,7,Needs Attention
CUST-10490,119,3,3,401.22,74,Europe,0.7563025210084033,133.74,101.14789915966387,low,Q1,4,1,1,6,At-Risk / Churning
CUST-10491,727,9,9,1000.14,51,Latin America,0.3713892709766162,111.12666666666667,41.27125171939477,low,Q1,4,1,2,7,Needs Attention
CUST-10492,569,11,11,2351.89,67,Europe,0.5799648506151143,213.8081818181818,124.001230228471,low,Q3,4,2,3,9,Needs Attention
CUST-10493,761,33,33,1904.05,332,Latin America,1.3009198423127464,57.698484848484846,75.0611038107753,low,Q2,1,5,3,9,Needs Attention
CUST-10494,898,11,11,1526.6,93,Europe,0.3674832962138085,138.78181818181818,51.0,low,Q2,4,2,2,8,Needs Attention
CUST-10495,70,22,22,857.11,48,North America,9.428571428571429,38.959545454545456,367.3328571428571,medium,Q1,4,4,1,9,Needs Attention
CUST-10496,769,15,15,615.15,145,Latin America,0.5851755526657998,41.01,23.998049414824447,low,Q1,3,3,1,7,Needs Attention
CUST-10497,531,9,9,1387.08,7,Europe,0.5084745762711864,154.12,78.36610169491526,low,Q2,5,1,2,8,Needs Attention
CUST-10498,988,21,21,3199.44,269,Europe,0.6376518218623483,152.3542857142857,97.14898785425102,low,Q3,1,4,4,9,Needs Attention
CUST-10499,958,17,17,3783.48,322,Asia-Pacific,0.5323590814196242,222.55764705882353,118.48058455114823,low,Q4,1,3,4,8,Needs Attention
CUST-10500,490,33,33,4967.21,4,Latin America,2.0204081632653064,150.52151515151516,304.1148979591837,medium,Q4,5,5,5,15,Champions / VIP
CUST-10501,761,13,13,3132.39,138,Europe,0.5124835742444153,240.9530769230769,123.48449408672798,low,Q3,3,2,4,9,Needs Attention
CUST-10502,781,11,11,395.52,231,Asia-Pacific,0.4225352112676056,35.95636363636363,15.19282970550576,low,Q1,2,2,1,5,At-Risk / Churning
CUST-10503,954,29,29,1364.5,88,Europe,0.9119496855345912,47.05172413793103,42.90880503144654,low,Q2,4,5,2,11,Loyal Customers
CUST-10504,938,15,15,523.72,17,Latin America,0.47974413646055436,34.91466666666667,16.750106609808103,low,Q1,5,3,1,9,Needs Attention
CUST-10505,419,31,31,2067.31,52,North America,2.2195704057279237,66.68741935483871,148.01742243436755,medium,Q3,4,5,3,12,Loyal Customers
CUST-10506,912,12,12,1761.43,134,Latin America,0.39473684210526316,146.78583333333333,57.941776315789475,low,Q2,3,2,3,8,Needs Attention
CUST-10507,285,19,19,3234.82,211,Latin America,2.0,170.25368421052633,340.50736842105266,low,Q3,2,3,4,9,Needs Attention
CUST-10508,738,11,11,387.82,325,Europe,0.44715447154471544,35.25636363636364,15.765040650406503,low,Q1,1,2,1,4,At-Risk / Churning
CUST-10509,479,9,9,2140.59,219,Europe,0.5636743215031316,237.84333333333336,134.0661795407098,low,Q3,2,1,3,6,At-Risk / Churning
CUST-10510,39,2,2,428.97,13,Latin America,1.5384615384615383,214.485,329.9769230769231,low,Q1,5,1,1,7,Needs Attention
CUST-10511,853,42,42,3852.99,211,Asia-Pacific,1.477139507620164,91.73785714285714,135.50961313012894,low,Q4,2,5,4,11,Loyal Customers
CUST-10512,827,12,12,508.41,277,Asia-Pacific,0.43530834340991537,42.3675,18.44292623941959,low,Q1,1,2,1,4,At-Risk / Churning
CUST-10513,906,24,24,1517.39,24,Asia-Pacific,0.794701986754967,63.224583333333335,50.24470198675497,low,Q2,5,4,2,11,Loyal Customers
CUST-10514,1058,15,15,803.44,4,Europe,0.42533081285444235,53.56266666666667,22.78185255198488,low,Q1,5,3,1,9,Needs Attention
CUST-10515,1045,35,35,1845.86,152,Europe,1.0047846889952152,52.73885714285714,52.9911961722488,low,Q2,3,5,3,11,Loyal Customers
CUST-10516,403,4,4,566.71,259,Latin America,0.2977667493796526,141.6775,42.186848635235734,low,Q1,2,1,1,4,At-Risk / Churning
CUST-10517,175,20,20,1606.31,68,North America,3.428571428571429,80.3155,275.3674285714286,medium,Q2,4,3,3,10,Loyal Customers
CUST-10518,253,28,28,2956.28,249,Europe,3.3201581027667983,105.58142857142857,350.54703557312257,medium,Q3,2,4,4,10,Loyal Customers
CUST-10519,206,18,18,4457.5,101,Latin America,2.621359223300971,247.63888888888889,649.1504854368933,medium,Q4,3,3,5,11,Loyal Customers
CUST-10520,882,10,10,1789.71,168,Latin America,0.3401360544217687,178.971,60.87448979591837,low,Q2,3,2,3,8,Needs Attention
CUST-10521,92,4,4,954.08,48,North America,1.3043478260869565,238.52,311.11304347826086,low,Q1,4,1,2,7,Needs Attention
CUST-10522,856,11,11,627.83,310,Asia-Pacific,0.38551401869158874,57.07545454545455,22.00338785046729,low,Q1,1,2,1,4,At-Risk / Churning
CUST-10523,824,3,3,332.94,291,Latin America,0.1092233009708738,110.98,12.121601941747574,low,Q1,1,1,1,3,At-Risk / Churning
CUST-10524,718,27,27,4045.0,56,Latin America,1.128133704735376,149.8148148148148,169.01114206128133,low,Q4,4,4,4,12,Loyal Customers
CUST-10525,134,23,23,972.22,108,Latin America,5.149253731343284,42.270434782608696,217.66119402985075,medium,Q1,3,4,2,9,Needs Attention
CUST-10526,540,29,29,752.32,296,Asia-Pacific,1.6111111111111112,25.942068965517244,41.79555555555556,low,Q1,1,5,1,7,Needs Attention
CUST-10527,414,8,8,1406.78,324,Asia-Pacific,0.5797101449275363,175.8475,101.94057971014492,low,Q2,1,1,2,4,At-Risk / Churning
CUST-10528,434,7,7,1185.87,302,North America,0.4838709677419355,169.41,81.97258064516129,low,Q2,1,1,2,4,At-Risk / Churning
CUST-10529,852,24,24,2818.26,334,Europe,0.8450704225352114,117.42750000000001,99.23450704225354,low,Q3,1,4,4,9,Needs Attention
CUST-10530,547,24,24,3244.08,141,Asia-Pacific,1.3162705667276051,135.17,177.92029250457037,low,Q3,3,4,4,11,Loyal Customers
CUST-10531,505,4,4,473.9,155,Europe,0.23762376237623764,118.475,28.15247524752475,low,Q1,3,1,1,5,At-Risk / Churning
CUST-10532,738,10,10,304.01,262,Europe,0.4065040650406504,30.401,12.358130081300812,low,Q1,2,2,1,5,At-Risk / Churning
CUST-10533,800,44,44,4420.18,273,Asia-Pacific,1.65,100.45863636363637,165.75675,low,Q4,1,5,5,11,Loyal Customers
CUST-10534,1076,28,28,1815.62,232,Latin America,0.7806691449814126,64.84357142857142,50.621375464684014,low,Q2,2,4,3,9,Needs Attention
CUST-10535,1026,15,15,707.18,241,North America,0.43859649122807015,47.14533333333333,20.677777777777774,low,Q1,2,3,1,6,At-Risk / Churning
CUST-10536,706,7,7,1681.83,355,Europe,0.29745042492917845,240.26142857142855,71.46586402266288,low,Q2,1,1,3,5,At-Risk / Churning
CUST-10537,743,8,8,1278.85,337,Latin America,0.3230148048452221,159.85625,51.63593539703903,low,Q2,1,1,2,4,At-Risk / Churning
CUST-10538,112,13,13,2456.32,105,Asia-Pacific,3.482142857142857,188.9476923076923,657.9428571428572,medium,Q3,3,2,3,8,Needs Attention
CUST-10539,486,5,5,479.78,258,Europe,0.308641975308642,95.95599999999999,29.61604938271605,low,Q1,2,1,1,4,At-Risk / Churning
CUST-10540,30,36,36,4084.49,25,Europe,36.0,113.45805555555555,4084.49,high,Q4,5,5,4,14,Champions / VIP
CUST-10541,80,34,34,2662.47,77,Europe,12.75,78.30794117647058,998.42625,high,Q3,4,5,4,13,Champions / VIP
CUST-10542,714,7,7,327.72,180,Latin America,0.29411764705882354,46.81714285714286,13.769747899159665,low,Q1,2,1,1,4,At-Risk / Churning
CUST-10543,746,51,51,3329.39,66,Latin America,2.0509383378016084,65.2821568627451,133.8896782841823,medium,Q3,4,5,4,13,Champions / VIP
CUST-10544,478,12,12,2453.29,308,Latin America,0.7531380753138075,204.44083333333333,153.97217573221758,low,Q3,1,2,3,6,At-Risk / Churning
CUST-10545,910,17,17,3016.61,348,Europe,0.5604395604395604,177.44764705882355,99.44868131868132,low,Q3,1,3,4,8,Needs Attention
CUST-10546,517,12,12,1776.71,171,Europe,0.6963249516441006,148.05916666666667,103.09729206963249,low,Q2,3,2,3,8,Needs Attention
CUST-10547,63,7,7,923.27,59,North America,3.333333333333333,131.8957142857143,439.65238095238095,medium,Q1,4,1,1,6,At-Risk / Churning
CUST-10548,124,13,13,3023.12,90,North America,3.1451612903225805,232.5476923076923,731.3999999999999,medium,Q3,4,2,4,10,Loyal Customers
CUST-10549,183,4,4,165.46,22,Latin America,0.6557377049180328,41.365,27.12459016393443,low,Q1,5,1,1,7,Needs Attention
CUST-10550,279,13,13,1145.76,107,Latin America,1.3978494623655913,88.13538461538461,123.19999999999999,low,Q2,3,2,2,7,Needs Attention
CUST-10551,703,16,16,1659.78,323,Asia-Pacific,0.6827880512091038,103.73625,70.8298719772404,low,Q2,1,3,3,7,Needs Attention
CUST-10552,467,20,20,4020.92,227,Latin America,1.284796573875803,201.046,258.3032119914347,low,Q4,2,3,4,9,Needs Attention
CUST-10553,147,5,5,1241.58,140,North America,1.0204081632653061,248.31599999999997,253.38367346938773,low,Q2,3,1,2,6,At-Risk / Churning
CUST-10554,800,5,5,395.75,216,North America,0.1875,79.15,14.840625,low,Q1,2,1,1,4,At-Risk / Churning
CUST-10555,297,20,20,4434.38,69,North America,2.0202020202020203,221.719,447.9171717171717,medium,Q4,4,3,5,12,Loyal Customers
CUST-10556,265,7,7,1483.23,84,Europe,0.7924528301886792,211.89000000000001,167.91283018867924,low,Q2,4,1,2,7,Needs Attention
CUST-10557,418,15,15,1133.22,103,Europe,1.076555023923445,75.548,81.33157894736843,low,Q2,3,3,2,8,Needs Attention
CUST-10558,1019,36,36,4134.59,39,Latin America,1.0598626104023552,114.84972222222223,121.72492639842983,low,Q4,5,5,5,15,Champions / VIP
CUST-10559,792,6,6,703.06,13,Asia-Pacific,0.2272727272727273,117.17666666666666,26.631060606060604,low,Q1,5,1,1,7,Needs Attention
CUST-10560,430,9,9,2205.9,297,Asia-Pacific,0.627906976744186,245.10000000000002,153.9,low,Q3,1,1,3,5,At-Risk / Churning
CUST-10561,653,31,31,2036.72,313,Asia-Pacific,1.4241960183767228,65.70064516129032,93.57059724349158,low,Q3,1,5,3,9,Needs Attention
CUST-10562,796,4,4,819.24,181,Europe,0.1507537688442211,204.81,30.875879396984924,low,Q1,2,1,1,4,At-Risk / Churning
CUST-10563,948,15,15,1502.9,268,North America,0.47468354430379744,100.19333333333334,47.56012658227848,low,Q2,1,3,2,6,At-Risk / Churning
CUST-10564,882,21,21,3978.36,13,North America,0.7142857142857143,189.4457142857143,135.3183673469388,low,Q4,5,4,4,13,Champions / VIP
CUST-10565,607,30,30,3585.07,120,Europe,1.4827018121911038,119.50233333333334,177.18632619439867,low,Q4,3,5,4,12,Loyal Customers
CUST-10566,104,13,13,2016.7,74,Asia-Pacific,3.75,155.13076923076923,581.7403846153846,medium,Q2,4,2,3,9,Needs Attention
CUST-10567,464,6,6,1274.03,353,Asia-Pacific,0.3879310344827586,212.33833333333334,82.37262931034482,low,Q2,1,1,2,4,At-Risk / Churning
CUST-10568,132,5,5,1029.69,57,Latin America,1.1363636363636362,205.93800000000002,234.02045454545453,low,Q1,4,1,2,7,Needs Attention
CUST-10569,793,20,20,4398.9,40,Latin America,0.7566204287515763,219.945,166.41488020176544,low,Q4,5,3,5,13,Champions / VIP
CUST-10570,767,21,21,806.69,336,Asia-Pacific,0.8213820078226858,38.413809523809526,31.55241199478488,low,Q1,1,4,1,6,At-Risk / Churning
CUST-10571,835,48,48,8674.15,128,Europe,1.7245508982035929,180.71145833333333,311.64610778443114,low,Q4,3,5,5,13,Champions / VIP
CUST-10572,127,13,13,734.46,45,Asia-Pacific,3.0708661417322833,56.49692307692308,173.4944881889764,medium,Q1,5,2,1,8,Needs Attention
CUST-10573,827,21,21,2489.74,35,Latin America,0.7617896009673519,118.5590476190476,90.31704957678355,low,Q3,5,4,3,12,Loyal Customers
CUST-10574,888,16,16,2374.92,259,Asia-Pacific,0.5405405405405405,148.4325,80.23378378378378,low,Q3,2,3,3,8,Needs Attention
CUST-10575,464,7,7,809.31,5,Europe,0.4525862068965517,115.61571428571428,52.32607758620689,low,Q1,5,1,1,7,Needs Attention
CUST-10576,476,21,21,2980.17,218,North America,1.3235294117647058,141.91285714285715,187.82584033613446,low,Q3,2,4,4,10,Loyal Customers
CUST-10577,278,33,33,8224.21,11,Europe,3.5611510791366903,249.21848484848482,887.5046762589926,medium,Q4,5,5,5,15,Champions / VIP
CUST-10578,195,26,26,1441.02,126,Europe,4.0,55.423846153846156,221.69538461538463,medium,Q2,3,4,2,9,Needs Attention
CUST-10579,1013,10,10,1769.78,327,Latin America,0.29615004935834155,176.978,52.41204343534057,low,Q2,1,2,3,6,At-Risk / Churning
CUST-10580,1049,14,14,1597.4,117,Europe,0.4003813155386082,114.10000000000001,45.683508102955194,low,Q2,3,2,2,7,Needs Attention
CUST-10581,571,36,36,1977.38,184,Europe,1.891418563922942,54.92722222222223,103.89036777583188,low,Q2,2,5,3,10,Loyal Customers
CUST-10582,788,14,14,850.02,362,Latin America,0.5329949238578681,60.715714285714284,32.36116751269036,low,Q1,1,2,1,4,At-Risk / Churning
CUST-10583,110,35,35,8350.53,34,Latin America,9.545454545454545,238.58657142857146,2277.417272727273,medium,Q4,5,5,5,15,Champions / VIP
