date,revenue,orders,customers,revenue_ma7,revenue_ma30,cumulative_revenue,cumulative_orders
2025-10-28,18569.02,235,193,17579.55,18077.137666666666,8650323.070000002,97402
2025-10-29,22438.89,266,223,18233.86285714286,18188.280000000002,8672761.960000003,97668
2025-10-30,13297.7,183,132,17573.50285714286,18094.271333333334,8686059.660000002,97851
2025-10-31,21530.5,237,184,17927.374285714286,18274.661,8707590.160000002,98088
2025-11-01,19269.53,265,210,18489.927142857145,18308.947666666667,8726859.690000001,98353
2025-11-02,11965.27,117,91,18062.071428571428,17952.365999999998,8738824.96,98470
2025-11-03,18371.01,232,168,17920.274285714284,18037.048,8757195.97,98702
2025-11-04,18305.59,200,157,17882.641428571427,18210.398666666668,8775501.56,98902
2025-11-05,16023.69,152,129,16966.184285714284,18128.480333333333,8791525.25,99054
2025-11-06,17406.11,181,129,17553.1,18094.305999999997,8808931.36,99235
2025-11-07,16670.77,183,131,16858.852857142858,18213.092333333334,8825602.129999999,99418
2025-11-08,20365.41,245,189,17015.407142857144,18260.957666666665,8845967.54,99663
2025-11-09,18564.94,223,198,17958.217142857142,18261.489999999998,8864532.479999999,99886
2025-11-10,21899.54,226,188,18462.292857142857,18391.596,8886432.019999998,100112
2025-11-11,20685.14,188,157,18802.22857142857,18396.445333333333,8907117.159999998,100300
2025-11-12,16608.54,172,133,18885.778571428575,18231.48933333333,8923725.699999997,100472
2025-11-13,17933.18,194,159,18961.074285714283,18212.808666666668,8941658.879999997,100666
2025-11-14,20158.09,203,143,19459.262857142858,18329.520333333334,8961816.969999997,100869
2025-11-15,13786.8,156,129,18519.461428571427,17963.81366666667,8975603.769999998,101025
2025-11-16,18037.78,249,220,18444.152857142857,17924.006999999998,8993641.549999997,101274
2025-11-17,18533.86,200,165,17963.341428571428,17990.569,9012175.409999996,101474
2025-11-18,18231.06,168,147,17612.75857142857,18049.68733333333,9030406.469999997,101642
2025-11-19,20612.56,268,226,18184.76142857143,18085.1,9051019.029999997,101910
2025-11-20,20018.32,205,148,18482.63857142857,18125.704333333335,9071037.349999998,102115
2025-11-21,18239.02,234,206,18208.485714285714,18138.381666666668,9089276.369999997,102349
2025-11-22,18975.6,208,148,18949.742857142857,18173.561,9108251.969999997,102557
2025-11-23,14038.38,190,153,18378.4,18006.393666666667,9122290.349999998,102747
2025-11-24,20363.15,231,168,18639.727142857144,18174.11,9142653.499999998,102978
2025-11-25,20304.02,203,143,18935.864285714284,18352.23533333333,9162957.519999998,103181
2025-11-26,18309.05,218,171,18606.79142857143,18317.084,9181266.569999998,103399
2025-11-27,19698.15,204,155,18561.052857142855,18354.721666666668,9200964.719999999,103603
2025-11-28,16218.56,159,127,18272.415714285715,18147.37733333333,9217183.28,103762
2025-11-29,18393.98,172,140,18189.327142857142,18317.253333333338,9235577.26,103934
2025-11-30,15944.22,201,142,18461.59,18131.044,9251521.48,104135
2025-12-01,17790.67,207,150,18094.092857142856,18081.748666666666,9269312.15,104342
2025-12-02,21237.92,279,226,18227.507142857143,18390.837,9290550.07,104621
2025-12-03,17369.77,158,121,18093.324285714287,18357.462333333333,9307919.84,104779
2025-12-04,15809.73,148,125,17537.835714285717,18274.267,9323729.57,104927
2025-12-05,15472.58,169,140,17431.26714285714,18255.896666666664,9339202.15,105096
2025-12-06,17619.01,170,148,17320.557142857142,18262.993333333332,9356821.16,105266
2025-12-07,13457.29,148,124,16965.28142857143,18155.87733333333,9370278.45,105414
2025-12-08,22723.04,239,188,17669.905714285713,18234.465000000004,9393001.489999998,105653
2025-12-09,14270.34,194,162,16674.537142857145,18091.311666666665,9407271.829999998,105847
2025-12-10,22570.72,225,170,17417.530000000002,18113.684333333335,9429842.549999999,106072
2025-12-11,19290.52,257,196,17914.785714285714,18067.196999999996,9449133.069999998,106329
2025-12-12,18601.14,181,155,18361.722857142857,18133.617000000002,9467734.209999999,106510
2025-12-13,15002.56,148,117,17987.944285714286,18035.929666666667,9482736.77,106658
2025-12-14,17066.82,174,150,18503.591428571428,17932.887333333332,9499803.59,106832
2025-12-15,18693.14,262,226,17927.89142857143,18096.431999999997,9518496.73,107094
2025-12-16,21190.29,258,225,18916.455714285716,18201.515666666666,9539687.02,107352
2025-12-17,19001.31,236,208,18406.54,18217.09733333333,9558688.33,107588
2025-12-18,19067.55,226,178,18374.687142857143,18244.980333333333,9577755.88,107814
2025-12-19,17923.71,244,186,18277.911428571428,18155.352,9595679.590000002,108058
2025-12-20,15985.06,149,122,18418.26857142857,18020.91,9611664.650000002,108207
2025-12-21,16774.1,182,141,18376.45142857143,17972.079333333335,9628438.750000002,108389
2025-12-22,14921.09,181,148,17837.587142857144,17836.929,9643359.840000002,108570
2025-12-23,15703.91,183,154,17053.818571428572,17892.446666666663,9659063.750000002,108753
2025-12-24,20291.49,231,194,17238.129999999997,17890.058,9679355.240000002,108984
2025-12-25,19018.56,202,157,17231.131428571425,17847.209333333336,9698373.800000003,109186
2025-12-26,18224.18,201,147,17274.055714285714,17844.380333333334,9716597.980000002,109387
2025-12-27,16055.76,150,118,17284.155714285713,17722.967333333334,9732653.740000002,109537
2025-12-28,16766.11,187,136,17283.014285714286,17741.218999999997,9749419.850000001,109724
2025-12-29,17400.16,159,140,17637.167142857143,17708.091666666667,9766820.010000002,109883
2025-12-30,16861.55,162,125,17802.544285714288,17738.669333333335,9783681.560000002,110045
